from,to,dist_d,n_call,n_floor,car_position_call,car_direction_call,car_queue_buttons,car_queue_floor,dist_d_deny1,n_call_deny1,n_floor_deny1,car_position_deny1,car_direction_deny1,car_queue_buttons_deny1,car_queue_floor_deny1,dist_d_deny2,n_call_deny2,n_floor_deny2,car_position_deny2,car_direction_deny2,car_queue_buttons_deny2,car_queue_floor_deny2,dist_d_deny3,n_call_deny3,n_floor_deny3,car_position_deny3,car_direction_deny3,car_queue_buttons_deny3,car_queue_floor_deny3,waiting_time,journey_time,total_time
3,0,30,3,3,0,2,1,1,10,8,6,13,1,1,7,7,6,4,10,4,1,5,30,3,3,3,4,1,2,85,138,223
3,0,30,3,3,0,2,1,1,10,8,6,13,1,1,7,7,6,4,10,4,1,5,30,3,3,3,4,1,2,74,138,212
3,0,30,3,3,0,2,1,1,10,8,6,13,1,1,7,7,6,4,10,4,1,5,30,3,3,3,4,1,2,69,138,207
3,0,30,3,3,0,2,1,1,10,8,6,13,1,1,7,7,6,4,10,4,1,5,30,3,3,3,4,1,2,69,138,207
8,0,19,6,5,3,5,1,5,27,2,2,5,1,1,1,27,5,5,5,4,1,4,19,6,5,3,5,0,6,17,120,137
8,0,19,6,5,3,5,1,5,27,2,2,5,4,1,1,26,5,5,4,4,1,4,19,6,5,3,5,0,6,17,120,137
9,0,18,6,5,3,5,1,5,26,2,2,5,4,1,1,25,5,5,4,4,1,4,18,6,5,3,5,0,6,24,114,138
10,0,14,7,5,6,5,1,7,24,3,3,4,4,1,2,23,3,3,3,1,1,2,14,7,5,6,5,0,7,23,108,131
8,0,16,3,1,0,2,1,2,14,5,1,2,2,1,4,30,5,5,8,4,1,4,28,5,5,6,4,1,4,77,126,203
8,0,16,3,1,0,2,1,2,14,5,1,2,2,1,4,30,5,5,8,4,1,4,28,5,5,6,4,1,4,77,127,204
8,0,18,6,5,4,5,0,6,19,7,5,3,5,1,6,27,2,2,5,4,1,1,26,5,5,4,1,1,4,16,127,143
9,0,17,6,5,4,5,0,6,18,7,4,3,5,1,6,26,2,2,5,4,1,1,25,5,5,4,1,1,4,23,121,144
9,0,13,9,5,8,2,1,8,13,10,5,8,2,1,9,23,3,3,2,4,1,2,23,3,3,2,4,1,2,10,121,131
11,0,18,4,3,1,5,0,4,16,6,3,3,2,1,5,25,3,3,6,1,1,2,24,6,6,5,1,1,5,42,112,154
12,0,12,1,1,0,3,1,0,12,4,0,0,5,0,4,29,6,6,11,4,1,5,26,5,5,8,4,1,4,71,106,177
12,0,12,2,0,0,5,1,1,12,4,0,0,5,0,4,29,6,6,11,4,1,5,26,5,5,8,4,1,4,71,106,177
12,0,6,7,3,12,2,1,6,6,6,2,12,5,1,5,14,3,1,0,2,0,3,12,6,0,0,5,0,6,102,104,206
13,0,16,5,2,1,5,0,5,14,7,2,3,2,1,6,23,3,3,6,4,1,2,22,6,6,5,1,1,5,59,98,157
13,0,15,6,2,2,5,0,6,14,7,2,3,2,1,6,23,3,3,6,4,1,2,22,6,6,5,1,1,5,59,98,157
14,0,3,7,1,13,2,1,6,2,6,1,14,5,1,5,12,3,0,2,5,0,3,12,6,0,2,5,1,5,79,92,171
14,0,3,7,1,13,2,1,6,2,6,1,14,5,1,5,12,3,0,2,5,0,3,12,6,0,2,5,1,5,79,92,171
14,0,3,7,1,13,2,1,6,2,6,1,14,5,1,5,12,3,0,2,5,0,3,12,6,0,2,5,1,5,79,92,171
14,0,3,7,1,13,2,1,6,2,6,1,14,5,1,5,12,3,0,2,5,0,3,12,6,0,2,5,1,5,79,92,171
1,0,20,10,5,0,4,1,2,20,10,5,9,2,1,9,30,3,3,1,4,1,2,20,10,5,9,2,1,9,238,126,364
3,0,20,8,7,2,4,1,2,20,9,7,7,5,1,8,30,2,2,3,4,1,1,20,8,7,7,5,0,8,65,118,183
5,0,17,9,6,2,4,1,2,17,10,6,8,2,1,9,27,4,4,2,1,1,3,17,9,6,8,2,1,8,52,109,161
6,0,15,9,5,0,2,1,3,15,9,5,9,5,1,8,6,3,3,0,3,1,2,15,9,5,9,5,1,8,47,103,150
6,0,15,9,5,0,2,1,4,14,9,4,10,5,1,8,14,3,1,0,5,1,2,15,9,5,9,5,1,8,47,103,150
11,0,8,8,4,0,2,1,5,8,7,3,11,5,1,6,15,4,1,0,2,1,3,8,8,4,11,5,1,7,101,85,186
3,0,19,9,6,2,1,1,2,19,10,6,8,2,1,9,29,3,3,2,4,1,2,19,9,6,8,2,1,8,41,124,165
12,0,21,4,0,5,5,1,3,30,6,6,12,4,1,5,7,3,1,7,5,1,2,21,4,0,15,5,1,3,157,79,236
12,0,21,4,0,5,5,1,3,30,6,6,12,4,1,5,7,3,1,7,5,1,2,21,4,0,15,5,1,3,157,79,236
10,0,9,9,4,0,2,1,2,10,8,4,10,5,1,7,10,5,0,0,2,1,4,9,9,4,11,5,1,8,77,101,178
12,0,21,4,0,5,5,1,3,30,6,6,12,4,1,5,7,3,1,7,5,1,2,21,4,0,15,5,1,3,157,79,236
10,0,9,9,4,0,2,1,2,10,8,4,10,5,1,7,10,5,0,0,2,1,4,9,9,4,11,5,1,8,77,101,178
12,0,21,4,0,5,5,1,3,30,6,6,12,4,1,5,7,3,1,7,5,1,2,21,4,0,15,5,1,3,135,79,214
10,0,9,9,4,0,2,1,2,10,8,4,10,5,1,7,10,5,0,0,2,1,4,9,9,4,11,5,1,8,77,101,178
12,0,21,4,0,5,5,1,3,30,6,6,12,4,1,5,7,3,1,7,5,1,2,21,4,0,15,5,1,3,83,79,162
10,0,9,9,4,0,2,1,2,10,8,4,10,5,1,7,10,5,0,0,2,1,4,9,9,4,11,5,1,8,76,101,177
12,0,21,4,0,5,5,1,3,30,6,6,12,4,1,5,7,3,1,7,5,1,2,21,4,0,15,5,1,3,48,79,127
13,0,6,9,2,0,2,1,2,7,8,2,10,5,1,7,13,5,0,0,2,1,4,6,9,2,11,2,1,8,63,89,152
14,0,30,4,4,6,5,1,3,26,6,6,10,4,1,5,7,4,1,9,5,1,3,30,4,4,14,4,1,3,44,70,114
15,0,30,5,5,7,5,1,3,27,6,6,12,4,1,5,9,4,0,6,5,1,3,30,5,5,15,4,1,4,126,80,206
7,0,30,6,6,14,5,1,3,27,3,3,4,1,1,2,9,4,1,12,2,1,3,30,6,6,7,4,1,5,88,46,134
15,0,30,5,5,7,5,1,3,27,6,6,12,4,1,5,9,4,0,6,5,1,3,30,5,5,15,4,1,4,127,79,206
7,0,30,6,6,14,5,1,3,27,3,3,4,1,1,2,9,4,1,12,2,1,3,30,6,6,7,4,1,5,88,46,134
15,0,30,5,5,7,5,1,3,27,6,6,12,4,1,5,9,4,0,6,5,1,3,30,5,5,15,4,1,4,115,79,194
15,0,30,5,5,7,5,1,3,27,6,6,12,4,1,5,9,4,0,6,5,1,3,30,5,5,15,4,1,4,77,79,156
15,0,25,5,5,11,5,1,2,21,5,5,6,4,1,4,5,4,0,10,5,1,3,25,5,5,10,4,1,4,21,79,100
10,0,29,5,5,12,5,1,2,25,5,5,5,4,1,4,7,4,2,11,2,1,3,29,5,5,9,4,1,4,37,61,98
7,0,7,1,0,0,2,1,0,18,4,2,1,5,0,4,30,3,3,7,1,1,2,30,3,3,7,1,1,2,78,49,127
7,0,7,2,0,0,2,1,1,18,4,2,1,5,0,4,30,3,3,7,1,1,2,30,3,3,7,4,1,2,36,49,85
7,0,7,2,0,0,2,1,1,18,4,2,1,5,0,4,30,3,3,7,1,1,2,30,3,3,7,4,1,2,2,49,51
1,0,16,6,4,0,2,1,1,17,5,2,8,5,1,4,30,1,1,1,4,1,0,16,6,4,5,2,1,5,381,48,429
1,0,16,6,4,0,2,1,1,17,5,2,8,5,1,4,30,1,1,1,4,1,0,16,6,4,5,2,1,5,381,49,430
1,0,16,6,4,0,2,1,1,17,5,2,8,5,1,4,30,1,1,1,4,1,0,16,6,4,5,2,1,5,366,49,415
1,0,16,6,4,0,2,1,1,17,5,2,8,5,1,4,30,1,1,1,4,1,0,16,6,4,5,2,1,5,359,49,408
1,0,16,6,4,0,2,1,1,17,5,2,8,5,1,4,30,1,1,1,4,1,0,16,6,4,5,2,1,5,264,49,313
1,0,16,6,4,0,2,1,1,17,5,2,8,5,1,4,30,1,1,1,4,1,0,16,6,4,5,2,1,5,258,49,307
1,0,16,6,4,0,2,1,1,17,5,2,8,5,1,4,30,1,1,1,4,1,0,16,6,4,5,2,1,5,258,49,307
1,0,16,6,4,0,2,1,1,17,5,2,8,5,1,4,30,1,1,1,4,1,0,16,6,4,5,2,1,5,228,49,277
1,0,16,6,4,0,2,1,1,17,5,2,8,5,1,4,30,1,1,1,4,1,0,16,6,4,5,2,1,5,228,49,277
1,0,16,6,4,0,2,1,1,17,5,2,8,5,1,4,30,1,1,1,4,1,0,16,6,4,5,2,1,5,187,49,236
1,0,16,6,4,0,2,1,1,17,5,2,8,5,1,4,30,1,1,1,4,1,0,16,6,4,5,2,1,5,85,49,134
1,0,16,6,4,0,2,1,1,17,5,2,8,5,1,4,30,1,1,1,4,1,0,16,6,4,5,2,1,5,85,49,134
3,0,14,6,4,0,2,1,1,15,5,2,8,5,1,4,28,1,1,1,4,1,0,14,6,4,5,2,1,5,40,40,80
3,0,11,3,2,1,2,1,3,14,5,1,13,2,1,4,13,2,2,0,2,0,2,11,3,2,8,5,1,2,21,40,61
4,0,10,4,2,0,5,0,2,14,5,2,12,2,1,4,12,3,2,0,2,1,2,10,4,2,8,5,1,3,34,34,68
2,0,30,2,2,0,2,1,1,8,3,1,10,4,1,2,9,4,3,11,4,1,3,30,2,2,2,4,1,1,163,115,278
5,0,17,4,3,0,5,1,4,18,4,3,3,5,1,3,30,2,2,5,4,1,1,29,2,2,4,1,1,1,116,90,206
2,0,30,2,2,0,2,1,1,8,3,1,10,4,1,2,9,4,3,11,4,1,3,30,2,2,2,4,1,1,34,116,150
2,0,30,2,2,0,2,1,1,8,3,1,10,4,1,2,9,4,3,11,4,1,3,30,2,2,2,4,1,1,30,116,146
5,0,17,4,3,0,5,1,4,18,4,3,3,5,1,3,30,2,2,5,4,1,1,29,2,2,4,1,1,1,78,91,169
6,0,26,2,2,0,2,1,1,4,3,1,10,1,1,2,4,4,1,10,4,1,3,26,2,2,2,4,1,1,35,101,136
5,0,17,4,3,0,5,1,4,18,4,3,3,5,1,3,30,2,2,5,4,1,1,29,2,2,4,1,1,1,78,91,169
6,0,14,5,4,6,5,1,4,28,2,2,4,4,1,1,27,1,1,3,4,1,0,14,5,4,2,5,0,5,3,101,104
8,0,14,3,1,0,2,0,3,15,4,2,3,5,1,3,27,2,2,5,1,1,1,26,2,2,4,4,1,1,36,76,112
12,0,19,1,1,0,2,1,2,27,3,3,9,4,1,2,26,4,4,8,4,1,3,19,1,1,1,4,1,0,53,80,133
8,0,14,4,1,0,5,0,4,15,4,2,3,5,1,3,27,2,2,5,4,1,1,26,2,2,4,1,1,1,36,76,112
13,0,18,1,1,0,2,1,3,26,3,3,9,4,1,2,25,4,4,8,4,1,3,18,1,1,1,4,1,0,59,74,133
10,0,11,4,1,1,5,0,4,11,4,2,5,5,1,3,24,3,3,4,1,1,2,24,1,1,4,4,1,0,42,67,109
15,0,8,5,0,11,5,1,4,15,3,0,0,2,1,2,15,3,0,0,2,1,2,8,5,0,7,5,1,4,22,65,87
11,0,11,2,0,0,2,0,2,12,4,2,3,5,1,3,24,3,3,5,1,1,2,24,2,2,5,4,1,1,55,61,116
5,0,14,5,4,6,2,1,4,28,2,2,3,4,1,1,27,1,1,2,4,1,0,14,5,4,3,5,0,5,75,31,106
8,0,8,5,2,0,2,1,1,8,5,2,10,5,1,4,8,3,0,0,2,1,2,8,5,2,6,5,1,4,41,49,90
8,0,3,1,0,11,4,1,0,6,3,0,14,4,1,2,3,3,0,5,2,1,2,5,4,0,3,5,1,3,10,49,59
4,0,4,2,0,8,4,1,1,6,3,1,10,4,1,2,4,3,0,8,2,1,2,30,2,2,4,4,1,1,296,34,330
4,0,4,2,0,8,4,1,1,6,3,1,10,4,1,2,4,3,0,8,2,1,2,30,2,2,4,4,1,1,263,34,297
4,0,4,2,0,8,4,1,1,6,3,1,10,4,1,2,4,3,0,8,2,1,2,30,2,2,4,4,1,1,263,34,297
4,0,4,2,0,8,4,1,1,6,3,1,10,4,1,2,4,3,0,8,2,1,2,30,2,2,4,4,1,1,254,34,288
4,0,4,2,0,8,4,1,1,6,3,1,10,4,1,2,4,3,0,8,2,1,2,30,2,2,4,4,1,1,155,34,189
1,0,3,3,0,4,4,1,2,5,3,2,6,4,1,2,14,4,1,11,2,1,3,30,1,1,1,4,1,0,43,22,65
2,0,29,2,2,0,2,1,0,30,1,1,2,4,1,0,14,4,1,14,5,1,3,29,2,2,1,1,1,1,12,20,32
3,0,28,1,1,0,2,0,1,28,1,1,1,4,1,0,12,4,2,15,4,1,3,28,1,1,1,4,1,0,16,15,31
5,0,12,5,4,0,5,1,0,12,5,2,9,5,1,4,5,3,0,0,2,1,2,12,5,4,5,5,1,4,34,108,142
11,0,25,2,2,10,5,1,2,26,3,3,7,4,1,2,21,2,2,2,4,1,1,25,2,2,6,4,1,1,5,85,90
13,0,25,2,2,8,2,1,1,26,3,3,9,4,1,2,21,2,2,4,4,1,1,25,2,2,8,4,1,1,22,76,98
15,0,19,3,3,11,2,1,2,20,3,3,5,1,1,2,16,1,1,1,4,1,0,19,3,3,4,1,1,2,19,67,86
15,0,19,3,3,11,5,1,3,20,3,3,5,1,1,2,15,1,1,0,4,1,0,19,3,3,4,1,1,2,20,66,86
14,0,16,1,1,15,1,1,2,14,1,1,0,3,1,0,14,2,0,0,5,0,2,16,1,1,0,4,1,0,6,60,66
12,0,21,2,2,13,2,1,3,22,1,1,4,4,1,0,12,1,0,0,2,1,0,21,2,2,3,4,1,1,29,51,80
4,0,4,0,0,0,3,0,0,21,3,2,5,5,1,2,4,2,0,8,4,1,1,24,1,1,0,5,0,1,12,24,36
1,0,1,1,0,0,2,0,0,12,3,2,13,4,1,2,2,2,0,3,5,1,1,1,1,0,0,2,1,0,6,101,107
13,0,13,1,0,1,2,0,1,29,3,3,12,1,1,2,20,1,1,3,4,1,0,13,1,0,0,2,1,0,41,63,104
15,0,15,0,0,4,5,1,1,24,2,2,9,4,1,1,15,0,0,0,2,0,0,15,0,0,0,3,0,0,38,54,92
15,0,15,0,0,4,5,1,2,23,2,2,8,4,1,1,15,0,0,0,3,0,0,15,0,0,0,3,0,0,39,53,92
14,0,14,0,0,0,3,0,0,11,3,1,5,5,1,2,24,2,2,8,4,1,1,14,0,0,0,3,0,0,45,48,93
14,0,14,1,1,0,5,0,1,11,3,1,5,5,1,2,24,2,2,8,4,1,1,14,1,1,0,3,0,1,45,49,94
14,0,14,1,0,0,5,0,1,11,3,1,5,5,1,2,23,2,2,7,4,1,1,14,1,0,0,5,0,1,45,49,94
2,0,2,0,0,0,3,0,0,11,2,0,13,2,1,1,10,2,1,10,5,1,1,9,2,1,7,5,1,1,9,10,19
9,0,9,0,0,8,5,0,1,7,1,1,10,5,0,1,4,3,0,5,5,1,2,9,0,0,0,3,0,0,4,47,51
13,0,13,0,0,0,3,0,0,13,0,0,0,3,0,0,13,0,0,0,3,0,0,13,0,0,0,3,0,0,42,43,85
11,0,11,0,0,0,3,0,0,14,1,1,1,5,0,1,11,0,0,0,3,0,0,11,0,0,0,3,0,0,40,39,79
0,8,16,2,2,3,4,1,0,4,1,0,4,4,1,0,16,2,2,14,5,1,1,16,2,2,2,5,0,2,10,30,40
4,0,8,2,1,0,5,0,1,12,1,1,0,5,1,0,9,2,1,13,1,1,1,8,2,1,6,5,1,1,14,26,40
4,0,12,1,1,2,5,0,1,30,1,1,4,4,1,0,30,1,1,4,4,1,0,12,2,1,14,5,1,1,8,50,58
5,0,8,2,1,0,2,0,1,11,1,1,0,2,1,0,8,3,1,13,1,1,2,8,2,1,5,5,1,1,23,21,44
9,0,9,0,0,0,3,0,0,28,1,1,7,4,1,0,27,1,1,6,4,1,0,10,2,1,11,5,1,1,34,33,67
4,0,4,0,0,0,3,0,0,19,1,1,3,5,0,1,17,1,1,1,5,0,1,4,0,0,0,3,0,0,15,107,122
5,0,5,0,0,2,5,0,1,15,1,1,6,5,0,1,13,1,1,4,5,0,1,5,0,0,0,3,0,0,13,102,115
9,0,9,0,0,4,2,1,1,8,1,1,9,5,0,1,6,1,1,7,5,0,1,9,0,0,0,3,0,0,22,87,109
10,0,22,1,1,9,5,1,1,30,1,1,10,4,1,0,29,1,1,9,4,1,0,22,1,1,2,4,1,0,3,81,84
15,0,13,1,0,9,2,1,1,27,1,1,12,4,1,0,26,1,1,11,4,1,0,13,1,0,2,5,0,1,27,63,90
13,0,10,2,0,15,5,1,2,20,1,1,3,4,1,0,20,1,1,3,4,1,0,10,2,0,3,5,0,2,13,53,66
8,0,7,2,1,15,5,1,1,25,1,1,3,4,1,0,25,1,1,3,4,1,0,7,2,1,3,5,0,2,32,35,67
0,7,5,1,0,5,4,1,0,22,3,3,8,2,1,2,7,1,0,7,4,1,0,5,1,0,5,4,1,0,16,27,43
0,10,0,1,1,0,5,1,0,14,2,2,0,2,2,0,19,2,2,11,5,1,1,1,1,0,1,4,1,0,1,38,39
10,0,19,1,0,4,5,1,0,7,2,0,3,5,0,2,30,2,2,10,4,1,1,19,1,0,9,2,1,0,24,80,104
5,0,5,2,1,3,5,0,1,5,1,0,10,2,1,0,5,1,0,10,4,1,0,5,2,1,8,5,1,1,7,29,36
15,0,22,1,1,6,5,1,1,10,2,0,5,5,1,1,23,1,1,8,1,1,0,22,1,1,7,4,1,0,35,63,98
6,0,6,3,1,0,3,0,0,7,1,1,7,2,1,0,8,1,0,14,4,1,0,6,3,1,6,2,1,2,25,24,49
3,0,3,1,0,0,5,1,0,11,2,1,0,2,2,0,16,2,1,11,5,1,1,28,1,1,1,4,1,0,15,61,76
15,0,14,2,0,14,5,1,1,14,2,0,1,5,2,0,15,1,0,0,2,1,0,14,2,0,1,5,0,2,7,62,69
14,0,11,3,0,15,5,1,1,10,2,0,4,5,2,0,14,0,0,0,3,0,0,11,3,0,3,2,1,2,9,54,63
6,0,6,1,0,0,5,0,1,14,2,2,0,5,2,0,12,2,1,12,5,1,1,6,1,1,0,3,1,0,24,50,74
7,0,16,1,0,9,4,1,0,3,0,0,10,3,0,0,3,2,0,4,5,0,2,16,1,0,9,2,1,0,7,30,37
9,0,5,2,0,4,5,1,1,5,2,1,6,5,2,0,6,2,1,15,4,1,1,9,0,0,0,3,0,0,20,38,58
2,0,2,1,0,4,4,1,0,14,1,1,12,5,0,1,3,1,0,5,4,1,0,3,1,0,5,4,1,0,8,14,22
1,0,1,0,0,0,3,0,0,9,3,1,10,4,1,2,19,2,2,0,5,2,0,1,0,0,0,3,0,0,6,7,13
0,6,0,1,1,0,3,0,0,11,3,0,11,4,1,2,20,1,1,0,2,1,0,0,1,1,0,2,0,1,1,20,21
0,10,2,1,0,2,4,1,0,14,2,0,14,4,1,1,2,1,0,2,4,1,0,2,1,0,2,1,1,0,7,43,50
14,0,23,1,1,10,3,0,0,23,1,1,7,1,1,0,8,2,0,6,5,1,1,23,1,1,7,4,1,0,15,58,73
11,0,11,1,1,12,4,1,2,11,2,0,0,2,2,0,11,1,0,0,2,1,0,11,1,1,0,3,1,0,3,47,50
5,0,28,2,2,13,5,0,1,29,1,1,4,4,1,0,29,1,1,4,4,1,0,28,2,2,3,4,1,1,39,26,65
1,0,30,1,1,13,4,1,1,30,1,1,1,4,1,0,30,1,1,1,4,1,0,30,1,1,1,4,1,0,45,11,56
4,0,13,1,1,0,2,0,1,10,3,1,12,2,1,2,7,1,1,3,5,0,1,13,1,1,13,5,0,1,16,18,34
4,0,13,1,1,0,2,0,1,10,2,1,12,2,1,1,6,1,1,4,5,0,1,13,1,1,13,5,0,1,16,19,35
4,0,11,1,1,1,5,0,1,9,2,0,13,2,1,1,5,1,1,5,5,0,1,11,1,1,15,3,0,1,12,19,31
7,0,14,1,1,0,3,0,0,24,2,2,1,1,1,1,9,3,2,10,5,1,2,14,1,1,9,5,0,1,24,29,53
3,0,9,2,1,4,4,1,0,30,1,1,3,4,1,0,5,2,0,8,4,1,1,9,2,1,12,4,1,1,4,15,19
3,0,8,2,1,8,4,1,0,28,1,1,1,4,1,0,30,1,1,3,1,1,0,8,2,1,11,4,1,1,1,14,15
12,0,15,1,1,5,5,2,0,23,3,3,5,4,1,2,12,0,0,0,2,0,0,15,1,1,3,5,0,1,29,57,86
13,0,11,1,1,6,5,1,1,21,2,2,4,4,1,1,13,0,0,0,3,0,0,11,1,1,6,5,0,1,29,52,81
8,0,4,2,1,9,4,1,0,26,1,1,4,4,1,0,27,1,1,5,4,1,0,4,2,1,12,4,1,1,4,34,38
0,4,9,1,0,0,3,1,0,22,1,1,0,5,0,1,4,2,0,4,4,1,1,9,1,0,9,4,1,0,1,19,20
15,0,15,0,0,0,3,0,0,24,3,3,9,4,1,2,14,2,0,1,5,2,0,15,1,0,0,5,0,1,48,65,113
15,0,7,1,0,8,5,0,1,17,2,2,2,4,1,1,6,3,0,9,5,1,2,15,0,0,0,3,0,0,23,65,88
11,0,2,1,0,13,4,1,0,23,1,1,4,4,1,0,28,1,1,9,4,1,0,24,1,1,5,4,1,0,6,48,54
9,0,2,2,0,11,4,1,1,24,1,1,3,4,1,0,29,2,2,8,1,1,1,25,2,2,4,4,1,1,12,39,51
7,0,1,1,0,8,4,1,0,20,2,2,1,5,0,2,26,2,2,3,1,1,1,7,2,0,0,2,1,1,3,30,33
0,6,3,1,0,0,2,0,1,21,2,2,7,5,0,2,12,1,1,4,2,0,1,3,1,0,3,4,1,0,1,26,27
1,0,1,1,0,0,2,1,0,16,3,2,11,5,1,2,9,2,1,2,5,2,0,7,4,0,8,2,1,3,8,7,15
1,0,3,1,0,0,2,1,0,21,2,2,6,5,0,2,11,2,1,4,5,1,1,3,1,0,4,4,1,0,11,44,55
8,0,30,2,2,0,2,1,1,19,2,2,1,5,0,2,25,2,2,3,1,1,1,30,2,2,8,4,1,1,32,38,70
8,0,27,1,1,3,5,1,1,15,2,2,5,5,0,2,22,1,1,0,4,1,0,27,1,1,5,4,1,0,22,39,61
3,0,29,1,1,5,5,0,1,16,2,2,9,5,0,2,9,2,1,0,5,1,1,29,1,1,2,4,1,0,30,21,51
3,0,3,0,0,5,4,1,0,11,1,0,14,4,1,0,30,3,3,3,1,1,2,3,0,0,0,3,0,0,2,21,23
2,0,29,1,1,6,5,0,2,16,2,2,10,5,0,2,9,3,1,1,2,2,1,29,1,1,1,4,1,0,35,15,50
11,0,30,2,2,1,4,1,0,27,2,2,8,4,1,1,22,1,1,3,4,1,0,30,2,2,11,4,1,1,44,64,108
0,7,30,1,1,3,1,1,1,12,1,0,12,4,1,0,3,2,0,3,4,1,1,30,1,1,0,5,1,0,13,26,39
12,0,12,1,0,11,5,0,2,11,2,0,1,5,2,0,5,3,0,7,5,0,3,12,1,0,0,5,1,0,9,59,68
14,0,24,1,1,1,5,0,1,19,2,2,3,4,1,1,14,2,0,0,2,2,0,24,1,1,8,4,1,0,48,50,98
14,0,23,2,2,2,5,0,2,19,1,1,3,1,1,0,14,2,0,0,2,1,1,23,2,2,7,4,1,1,47,50,97
2,0,22,3,3,0,2,0,0,4,1,0,6,4,1,0,11,1,1,1,5,1,0,22,3,3,6,5,1,2,9,21,30
2,0,21,3,3,0,5,0,1,3,1,0,5,4,1,0,10,1,1,2,5,1,0,21,3,3,7,5,1,2,8,22,30
3,0,18,3,3,2,2,1,1,30,1,1,3,4,1,0,7,1,1,4,5,1,0,18,3,3,9,5,1,2,8,16,24
0,15,0,0,0,0,3,0,0,14,1,0,14,4,1,0,4,2,0,4,4,1,1,3,3,0,3,1,1,2,1,58,59
7,0,12,3,2,6,5,1,0,24,1,1,1,4,1,0,5,2,0,2,5,1,1,12,3,2,11,2,1,2,5,25,30
3,0,12,2,2,0,2,0,0,8,1,1,1,5,0,1,30,1,1,3,4,1,0,12,2,2,15,3,2,0,12,13,25
6,0,11,2,1,0,3,0,0,29,1,1,5,4,1,0,24,1,1,0,4,1,0,11,2,1,13,5,2,0,21,22,43
3,0,9,2,1,0,3,0,0,3,2,0,6,2,1,1,30,1,1,3,4,1,0,9,2,1,12,4,1,1,12,13,25
11,0,17,1,1,2,5,1,0,29,1,1,10,4,1,0,21,1,1,2,4,1,0,21,1,1,2,4,1,0,28,76,104
12,0,16,2,1,2,5,1,1,28,1,1,10,4,1,0,19,1,1,1,4,1,0,20,1,1,2,4,1,0,34,71,105
10,0,5,2,0,15,5,1,1,8,1,0,2,5,0,1,23,1,1,3,4,1,0,10,1,0,0,5,0,1,21,38,59
10,0,1,2,0,11,4,1,1,26,1,1,6,4,1,0,10,1,0,0,5,0,1,22,1,1,2,4,1,0,6,38,44
1,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,16,3,2,9,5,1,2,1,0,0,0,3,0,0,6,7,13
0,12,0,0,0,0,3,0,0,2,1,1,0,5,0,1,16,3,3,10,5,1,2,0,0,0,0,3,0,0,1,41,42
0,12,0,0,0,0,3,0,0,1,1,0,1,4,1,0,23,1,1,1,5,1,0,14,3,3,12,2,1,2,1,45,46
3,0,14,1,1,0,3,0,0,15,2,2,10,5,1,1,6,1,0,9,4,1,0,14,1,1,7,5,1,0,12,17,29
1,0,13,2,1,3,5,0,1,15,1,1,12,5,0,1,5,2,1,6,4,1,1,13,2,1,10,2,2,0,12,9,21
4,0,4,1,0,0,3,0,0,27,1,1,1,4,1,0,28,1,1,2,4,1,0,4,1,0,8,4,1,0,15,98,113
9,0,28,1,1,0,5,0,2,22,1,1,1,4,1,0,23,1,1,2,4,1,0,28,1,1,7,4,1,0,32,81,113
12,0,26,1,1,0,3,0,1,19,1,1,1,4,1,0,20,1,1,2,4,1,0,26,1,1,8,4,1,0,47,69,116
12,0,12,1,0,12,5,1,1,18,1,1,0,4,1,0,10,1,0,2,5,1,0,12,1,0,0,2,1,0,2,66,68
13,0,19,1,1,4,5,1,2,13,0,0,0,3,0,0,13,0,0,0,3,0,0,19,1,1,2,4,1,0,39,60,99
5,0,9,2,1,7,4,1,0,3,1,0,2,5,0,1,11,2,1,12,2,1,1,9,2,1,10,5,1,1,6,33,39
4,0,9,3,1,5,4,1,0,29,2,2,3,4,1,1,11,1,1,13,5,0,1,9,3,1,11,5,2,1,5,27,32
3,0,9,3,0,4,4,1,1,29,2,2,2,4,1,1,11,2,0,14,2,1,1,9,3,0,12,2,2,1,9,21,30
14,0,10,1,0,6,5,1,0,14,0,0,0,3,0,0,29,1,1,13,4,1,0,10,1,0,4,5,1,0,29,63,92
10,0,6,1,1,8,5,1,0,10,1,0,0,5,0,1,7,2,2,11,5,1,1,28,1,1,8,4,1,0,6,72,78
14,0,10,1,0,6,5,1,1,14,0,0,0,3,0,0,28,1,1,12,4,1,0,10,1,0,4,5,1,0,29,64,93
10,0,4,2,1,10,5,2,0,7,3,0,3,2,1,2,6,1,1,12,5,0,1,25,2,2,5,1,1,1,17,54,71
14,0,4,2,0,12,5,0,1,11,2,0,3,2,0,2,21,2,2,5,4,1,1,4,2,0,10,5,2,0,9,64,73
10,0,2,3,0,12,2,1,2,22,2,2,2,4,1,1,4,2,0,14,2,1,1,24,3,3,4,1,1,2,11,54,65
5,0,6,3,2,14,4,1,0,26,1,1,1,4,1,0,29,2,2,4,4,1,1,6,3,2,11,4,1,2,33,28,61
10,0,30,5,5,12,4,1,1,10,1,0,0,5,1,0,23,1,1,3,4,1,0,30,5,5,10,1,1,4,2,54,56
5,0,1,2,0,6,1,1,1,19,1,1,4,5,0,1,30,2,2,5,4,1,1,19,1,1,0,5,0,1,3,28,31
9,0,1,4,0,10,1,1,3,9,1,1,0,3,1,0,3,2,0,12,4,1,1,24,1,1,3,1,1,0,10,48,58
